,tweet
2005,"Another day in Palestine, another funeral for a Palestinian assassinated by #Israel, another vicious attack by #IsraeliOccupation forces on the victim’s funeral procession, this time of slain Walid al-Sharif in #Jerusalem, 37 #Palestinians injured. #ApartheidIsrael #FreePalestine"
2006,".@simoncoveney Don't look away. No more mealy-mouthed statements of ""condemnation"" #Palestinians are not allowed to mourn or bury their dead in peace &amp; dignity. This inhuman #apartheid regime must be stopped, must be held accountable. #BDS #IsraeliApartheid https://t.co/G2OLf1wDAW"
2007,"@BBCWorld Israeli occupation thugs once again attacking a funeral of a young Palestinian #WalidalSharif they killed in cold blood!!
 #IsraeliCrimes 
https://t.co/YaPstvhcQb"
2008,"@BBCWorld Israeli occupation thugs suppress the funeral of #WalidalSharif they killed in cold blood and use shunk water against mourners.
#IsraeliCrimes
 https://t.co/vo41nl0iq2"
2009,"@guardian Israeli occupation thugs once again attacking a funeral of a young Palestinian #WalidalSharif they killed in cold blood!!
 #IsraeliCrimes 
https://t.co/YaPstvhcQb"
2010,"74 long years #Palestinians have endured this Zionist hell. #Nakba74 #ShireenAbuAqleh 
#ApartheidIsrael has no future.
https://t.co/Kg7A9a5DOm"
2011,"Thank you @HagaiElAd for your honesty and decency.
#BDS  #التطبيع_خيانة
#Nakba74 #NakbaDay #Nakba_74 
#EndIsraeliOccupation #EndIsraeliApartheid 
#ShireenAbuAkleh #ShireenAbuAqla #Shereen_Abu_Aqleh 
 #شيرين_ابو_عاقلة 
#SaveMasaferYatta #MasaferYatta https://t.co/FQmUNZXc3I"
2012,"@guardian Israeli occupation thugs suppress the funeral of #WalidalSharif they killed in cold blood and use shunk water against mourners.
#IsraeliCrimes
 https://t.co/vo41nl0iq2"
2013,"@guardian Israeli occupation thugs attacking the funeral procession of #WalidalSharif coming out of Al-Aqsa with live ammunition.
Walid was shot by Israeli forces in a raid on Al-Aqsa in April and died from his wounds yesterday.
#IsraeliCrimes
#CrimesAgainstHumanity
https://t.co/Xvi7ViIuBh"
2014,"@DrHananAshrawi This is horrific. He was 23. He was shot by the #IOF in Ramadan at Friday prayers. He was taken off the ventilator on Saturday. 

That we should witness scenes like this in the the wake of #ShireenAbuAqleh funeral is horrifying yet surreal. #ApartheidIsrael is beyond psychotic."
2015,Oppressing the dead is the new strategy to #ApartheidIsrael
2016,Oppressing the dead is the new strategy to #ApartheidIsrael
2017,"@BBCWorld Israeli occupation thugs attacking the funeral procession of #WalidalSharif coming out of Al-Aqsa with live ammunition.
Walid was shot by Israeli forces in a raid on Al-Aqsa in April and died from his wounds yesterday.
#IsraeliCrimes
#CrimesAgainstHumanity
https://t.co/Xvi7ViIuBh"
2018,"@democracynow Israeli occupation thugs attacking the funeral procession of #WalidalSharif coming out of Al-Aqsa with live ammunition.
Walid was shot by Israeli forces in a raid on Al-Aqsa in April and died from his wounds yesterday.
#IsraeliCrimes
#CrimesAgainstHumanity
https://t.co/Xvi7ViIuBh"
2019,"@BBCWorld Israeli occupation thugs suppress the funeral of #WalidalSharif they killed in cold blood and use shunk water against mourners.
#IsraeliCrimes
 https://t.co/vo41nl0iq2"
2020,"Now i see why @ScottMorrisonMP &amp; the always silent @MarisePayne never ever, never ever, never ever condemn #Israel every single time it demolishes a #Palestinian house.
Cos #ScottyTheBulldozer is a racist &amp; made by @CaterpillarInc or @Hyundai_Global 
Both used for #IsraeliCrimes https://t.co/gQ3mM68YJK"
2021,"@BBCWorld Israeli occupation thugs once again attacking a funeral of a young Palestinian #WalidalSharif they killed in cold blood!!
 #IsraeliCrimes 
https://t.co/YaPstvhcQb"
2022,"@BernieSanders @NidaAllam Israeli occupation thugs once again attacking a funeral of a young Palestinian #WalidalSharif they killed in cold blood!!
 #IsraeliCrimes 
https://t.co/YaPstvhcQb"
2023,"@BernieSanders @NidaAllam Israeli occupation thugs suppress the funeral of #WalidalSharif they killed in cold blood and use shunk water against mourners.
#IsraeliCrimes
 https://t.co/vo41nl0iq2"
2024,"Another day in Palestine, another funeral for a Palestinian assassinated by #Israel, another vicious attack by #IsraeliOccupation forces on the victim’s funeral procession, this time of slain Walid al-Sharif in #Jerusalem, 37 #Palestinians injured. #ApartheidIsrael #FreePalestine"
2025,"Another day in Palestine, another funeral for a Palestinian assassinated by #Israel, another vicious attack by #IsraeliOccupation forces on the victim’s funeral procession, this time of slain Walid al-Sharif in #Jerusalem, 37 #Palestinians injured. #ApartheidIsrael #FreePalestine"
2026,Oppressing the dead is the new strategy to #ApartheidIsrael
2027,"@BernieSanders @NidaAllam Israeli occupation thugs attacking the funeral procession of #WalidalSharif coming out of Al-Aqsa with live ammunition.
Walid was shot by Israeli forces in a raid on Al-Aqsa in April and died from his wounds yesterday.
#IsraeliCrimes
#CrimesAgainstHumanity
https://t.co/Xvi7ViIuBh"
2028,"Dear Queen, or Prince Charles, or whoever's running the show, if you don't want the non-violent #BDS are you advocating armed resistance? https://t.co/mrIEUmRmxa"
2029,"@democracynow Israeli occupation thugs attacking the funeral procession of #WalidalSharif coming out of Al-Aqsa with live ammunition.
Walid was shot by Israeli forces in a raid on Al-Aqsa in April and died from his wounds yesterday.
#IsraeliCrimes
#CrimesAgainstHumanity
https://t.co/Xvi7ViIuBh"
2030,"Another day in Palestine, another funeral for a Palestinian assassinated by #Israel, another vicious attack by #IsraeliOccupation forces on the victim’s funeral procession, this time of slain Walid al-Sharif in #Jerusalem, 37 #Palestinians injured. #ApartheidIsrael #FreePalestine"
2031,"@democracynow Israeli occupation thugs suppress the funeral of #WalidalSharif they killed in cold blood and use shunk water against mourners.
#IsraeliCrimes
 https://t.co/vo41nl0iq2"
2032,"Another day in Palestine, another funeral for a Palestinian assassinated by #Israel, another vicious attack by #IsraeliOccupation forces on the victim’s funeral procession, this time of slain Walid al-Sharif in #Jerusalem, 37 #Palestinians injured. #ApartheidIsrael #FreePalestine"
2033,"Make it STOP!
#BDS https://t.co/UxuBsYesqs"
2034,"eye.on.palestine 🇵🇸#Palestine | Israeli soldiers assault a Palestinian girl in Salahaddin St, occupied  Jerusalem. 16.5.2022 By @mucahit_aydemir
#ApartheidIsrael #ICC4Israel #BDS https://t.co/VOVrIjiVJB"
2035,"Another day in Palestine, another funeral for a Palestinian assassinated by #Israel, another vicious attack by #IsraeliOccupation forces on the victim’s funeral procession, this time of slain Walid al-Sharif in #Jerusalem, 37 #Palestinians injured. #ApartheidIsrael #FreePalestine"
2036,"At least 71 Palestinians were injured as Israeli occupation forces violently attacked  mourners at Walid Al-Shareef funeral with gas grenades in occupied Jerusalem.

#IsraeliCrimes
#Act4Palestine https://t.co/FPsLrvN61w"
2037,"Another day in Palestine, another funeral for a Palestinian assassinated by #Israel, another vicious attack by #IsraeliOccupation forces on the victim’s funeral procession, this time of slain Walid al-Sharif in #Jerusalem, 37 #Palestinians injured. #ApartheidIsrael #FreePalestine"
2038,"@democracynow Israeli occupation thugs once again attacking a funeral of a young Palestinian #WalidalSharif they killed in cold blood!!
 #IsraeliCrimes 
https://t.co/YaPstvhcQb"
2039,"The govt announced a plan to make it ILLEGAL for public bodies to practise #BDS

➡️Sign the petition NOW to protect the right to make ethical choices in a free society https://t.co/EzbyZPyift

If we don’t take action now, it could eventually affect our individual #RightToBoycott https://t.co/d7I1a3pEZb"
2040,#PalestinianLivesMatter End #Israeli impunity. Sanctions now‼️ #BDS https://t.co/tViWrngEB2
2041,"The level of evil to shoot mourners in a funeral yall..  It’s monstrous.

#Israel 
#ApartheidIsrael https://t.co/kOSlLQ0pFS"
2042,The media is a #nazi #IsraeliCrimes supporter.. and sorry.. you cannot fool me like YOU fool other that supporter of that #Nazi #IsraeliApartheid does.. https://t.co/XOqphBA7pU
2043,"@GalGadot Israeli occupation thugs attacking the funeral procession of #WalidalSharif coming out of Al-Aqsa with live ammunition.
Walid was shot by Israeli forces in a raid on Al-Aqsa in April and died from his wounds yesterday.
#IsraeliCrimes
#CrimesAgainstHumanity
https://t.co/Xvi7ViIuBh"
2044,Israeli occupation forces once again attacking a funeral of a young Palestinian 'Walid Al Sharif' they killed in cold blood!! #IsraeliCrimes https://t.co/mhL3EOS7pF
2045,"Another day in Palestine, another funeral for a Palestinian assassinated by #Israel, another vicious attack by #IsraeliOccupation forces on the victim’s funeral procession, this time of slain Walid al-Sharif in #Jerusalem, 37 #Palestinians injured. #ApartheidIsrael #FreePalestine"
2046,"Another day in Palestine, another funeral for a Palestinian assassinated by #Israel, another vicious attack by #IsraeliOccupation forces on the victim’s funeral procession, this time of slain Walid al-Sharif in #Jerusalem, 37 #Palestinians injured. #ApartheidIsrael #FreePalestine"
2047,"Boycott #ApartheidIsrael 
Pass it on. https://t.co/fSJRqhQ4k7"
2048,"""You simply cannot be a liberal democracy if you operate apartheid over another people. It is a contradiction in terms because Israel’s entire society is complicit in this unjust reality.""

Former AG of Israel confirms apartheid.
#EndIsraeliApartheid
https://t.co/GqzM5K3Bgf"
2049,"@nytimesworld Israeli occupation thugs attacking the funeral procession of #WalidalSharif coming out of Al-Aqsa with live ammunition.
Walid was shot by Israeli forces in a raid on Al-Aqsa in April and died from his wounds yesterday.
#IsraeliCrimes
#CrimesAgainstHumanity
https://t.co/Xvi7ViIuBh"
2050,"Demonstrations in Toronto, Canada in support of Palestine.
#Nakba74 #NakbaDay #Palestine #FreePalestine #free #Jerusalem #Israel #IsraeliCrimes #CrimeMinister #crime #CrimesAgainstHumanity https://t.co/G445yyCvmm"
2051,"@BobRae48 I'd respect you... if you dare using the same terms when talking about #ApartheidIsrael ! If there is one entity responsible of human carnage (after USA of course), it would be IsraHell... but shamefully Canada prefers to support a devil..."
2052,#PalestinianLivesMatter End #Israeli impunity. Sanctions now‼️ #BDS https://t.co/tViWrngEB2
2053,"At least 71 Palestinians were injured as Israeli occupation forces violently attacked  mourners at Walid Al-Shareef funeral with gas grenades in occupied Jerusalem.

#IsraeliCrimes
#Act4Palestine https://t.co/FPsLrvN61w"
2054,"#WATCH ||  In the same way as the attack on the funeral of journalist #ShireenAbuAkleh.. the occupation terrorists attacks the mourners of the martyr #WalidAlSharif.
#IsraeliCrimes https://t.co/h3OXiZZFbN"
2055,Zionist controlled Media spin. Nauseating. #IsraeliCrimes #Israel #Israeli #Freepalestine #Palestine #ShireenAbuAkleh https://t.co/kh0p8Pul1U
2056,"Another day in Palestine, another funeral for a Palestinian assassinated by #Israel, another vicious attack by #IsraeliOccupation forces on the victim’s funeral procession, this time of slain Walid al-Sharif in #Jerusalem, 37 #Palestinians injured. #ApartheidIsrael #FreePalestine"
2057,"@debropier1 @1foreverseeking @54Doggie 🤔Something’s afoot! Reportedly empty roads &amp; ZER🚫traffic during rush hour? Reminds me of the #Odigo warnings that Israel gave some WTC Jews on 9/11; UFO hearing in DC tomorrow AM &amp; #Starlink $TSLA $NOC #GeoEngineering #Weather #Tornadoes #GreatReset #BDS
https://t.co/kfot8fZtkS https://t.co/k1DmZLuqMd"
2058,"@AJEnglish Israeli occupation thugs once again attacking a funeral of a young Palestinian #WalidalSharif they killed in cold blood!!
 #IsraeliCrimes 
https://t.co/YaPstvhcQb"
2059,"@nytimesworld Israeli occupation thugs once again attacking a funeral of a young Palestinian #WalidalSharif they killed in cold blood!!
 #IsraeliCrimes 
https://t.co/YaPstvhcQb"
2060,"Another day in Palestine, another funeral for a Palestinian assassinated by #Israel, another vicious attack by #IsraeliOccupation forces on the victim’s funeral procession, this time of slain Walid al-Sharif in #Jerusalem, 37 #Palestinians injured. #ApartheidIsrael #FreePalestine"
2061,"Boycott #ApartheidIsrael   
Pass it on https://t.co/FM4UB7b8ct"
2062,#PalestinianLivesMatter End #Israeli impunity. Sanctions now‼️ #BDS https://t.co/tViWrngEB2
2063,"@yarahawari This is horrific. He was 23. He was shot by the #IOF in Ramadan at Friday prayers. He was taken off the ventilator on Saturday. 

That we should witness scenes like this in the the wake of #ShireenAbuAqleh funeral is horrifying yet surreal. #ApartheidIsrael is beyond psychotic."
2064,"Another day in Palestine, another funeral for a Palestinian assassinated by #Israel, another vicious attack by #IsraeliOccupation forces on the victim’s funeral procession, this time of slain Walid al-Sharif in #Jerusalem, 37 #Palestinians injured. #ApartheidIsrael #FreePalestine"
2065,This is a funeral under #ApartheidIsrael https://t.co/LeqaDbBL2I
2066,"Dear Queen, or Prince Charles, or whoever's running the show, if you don't want the non-violent #BDS are you advocating armed resistance? https://t.co/mrIEUmRmxa"
2067,"Another day in Palestine, another funeral for a Palestinian assassinated by #Israel, another vicious attack by #IsraeliOccupation forces on the victim’s funeral procession, this time of slain Walid al-Sharif in #Jerusalem, 37 #Palestinians injured. #ApartheidIsrael #FreePalestine"
2068,"At least 71 Palestinians were injured as Israeli occupation forces violently attacked  mourners at Walid Al-Shareef funeral with gas grenades in occupied Jerusalem.

#IsraeliCrimes
#Act4Palestine https://t.co/FPsLrvN61w"
2069,"@hrw Israeli occupation thugs once again attacking a funeral of a young Palestinian #WalidalSharif they killed in cold blood!!
 #IsraeliCrimes 
https://t.co/YaPstvhcQb"
2070,"The level of evil to shoot mourners in a funeral yall..  It’s monstrous.

#Israel 
#ApartheidIsrael https://t.co/kOSlLQ0pFS"
2071,"Another day in Palestine, another funeral for a Palestinian assassinated by #Israel, another vicious attack by #IsraeliOccupation forces on the victim’s funeral procession, this time of slain Walid al-Sharif in #Jerusalem, 37 #Palestinians injured. #ApartheidIsrael #FreePalestine"
