,tweet
804,"Just like roaches, the zionists thugs in full action! #Israel #IsraeliCrimes #IsraeliApartheid #IsraeliTerrorism #FreePalestine #Palestine #EndIsraeliApartheid #EndIsraeliOccupation @hrw @HumanRightsObs @HumanR @CoE_HRightsRLaw @MWLOrg_Fr https://t.co/ZYJYI7wJnE"
805,"Soldiers of #ApartheidIsrael brutally attack this Palestinian girlin #Jerusalem, Palestinian women&amp;girls are severely attacked by this racist occupation that targets all Palestinians
#FreePalestine https://t.co/cso6ky8oIM"
806,"Hell, if you're a member of Keir KissARear's Labour, you can never say #BDS &amp; must buy Israeli dates https://t.co/RRK3PS1s7Y"
807,"Occupiers are attacking a woman...

That is their true nature!
They kill and imprison child and reporters!
They are savages!

#Palestine 
#ApartheidIsrael https://t.co/BFkp6OCdI9"
808,"This is #ApartheidIsrael 
This is #Apartheid, where you get jailed if you are the native/occupied and defend yourself and your home.
The ""privileged"" aka #Zionists #GodChosenOnes are not harmed or questioned whatsoever..
Dismantle #Israel system of #Apartheid https://t.co/E1YmZ6F1GT"
809,"Until a lot more British Jews, especially high profile ones in the media and in parliament condemn this sort of atrocious behaviour by the 'Jewish State' then they cannot accuse the left of 'antisemitism' when we condemn #ApartheidIsrael - #FreePalestine from the river to the sea https://t.co/tB0pkGFAw9"
810,I’m fucking done paying taxes. I refuse to fund this. #ApartheidIsrael #FreePalestine https://t.co/7ON4EstLXc
811,@OnlinePalEng Israeli soldiers hate conditioned terrorists from  EU/USA.  #BDS
812,It's an #ApartheidIsrael resulting from a complicit silence in the world and sustained by an incomprehensible impunity never seen in human history https://t.co/ODICIrTuPL
813,Boycott for injustice #BDS https://t.co/X4CNSTHKGW
814,Being ashkenazi explains your tactics #IsraeliCrimes
815,"media has to  get with the times
colonial-settler/squatters trending *out*
is it wrong to state the obvious--
zionism is fascism?
#ApartheidIsrael 
#Palestine✝️☪️🇵🇸 https://t.co/nVbRyBe6B3"
816,"Who will be the hero who will stop those fascist thugs from committing more attacks on the Palestinian natives in their own homeland? Everyday we wake up on more ethnic cleansing and theft of Palestinian land and new settlements built over a free stolen land

#IsraeliCrimes https://t.co/3ID76TRIeG"
817,Two Palestinian students were out walking. Israeli troops ambushed them with gunfire https://t.co/osaZJdcuAx #Hamas #IsraeliTerrorism
818,"#Zionist arrogance repulses the world and will be a major factor in the collapse of the #ApartheidIsrael regime. #Israeli dissidents @mikopeled and @Levy_haaretz speak of the Zionist media. ""The readers and the viewers don't want to hear and don't want to know!"" https://t.co/3OU5WgZrvh"
819,BBC has article on Jerusalem today. Initially it included this tweet. Within 25 minutes it had been removed. #ApartheidIsrael https://t.co/tY86Eggyb0
820,"BLACK #ISIS/RED  #ISIS
#ApartheidIsrael 
Puppet of #Ukraine 
 #CIA/#ISIS/#NATO #Poland #Saudi #Turkey 
#Palestine 
#صباح_الخیر #فلسطین #ایران #یمن #لبنان #سوریه #عراق 
 #Iran #Russia #Syria #China https://t.co/vJ8GxcL0UO"
821,"BLACK #ISIS/PINK #ISIS
#ApartheidIsrael 
Puppet of #Ukraine 
 #CIA/#ISIS/#NATO #Poland #Saudi #Turkey 
#Palestine 
#صباح_الخیر #فلسطین #ایران #یمن #لبنان #سوریه #عراق 
 #Iran #Russia #Syria #China https://t.co/LSYjSi5LLj"
822,I’m fucking done paying taxes. I refuse to fund this. #ApartheidIsrael #FreePalestine https://t.co/7ON4EstLXc
823,"""It has been and always will be Palestine —📷 taken by Eric Weverberg in the old city of Jerusalem, September 1993""~Adalah Justice Project: support #BDS to #FreePalestine from #ApartheidIsrael's illegal &amp; genocidal occupation~! https://t.co/aKqor1DBE9"
824,"Hell, if you're a member of Keir KissARear's Labour, you can never say #BDS &amp; must buy Israeli dates https://t.co/RRK3PS1s7Y"
825,"The Israeli occupation authorities refuse to transfer the prisoner Khalil Awawda to the hospital to force him to end his hunger strike!! SPEAK UP!
#الحرية_لخليل_عواودة
#الحرية_لرائد_ريان
#FreeThemAll
#IsraeliCrimes"
826,A completely unprovoked attack on #SaveSheikhJarrah yesterday by the scum that is the youth of #ApartheidIsrael. If this is the future of #Israeli society then those who claim they want to find a just peace should really worry. What kind of upbringing have these #terrorists had? https://t.co/a7gX9pPtej
827,"#IsraeliCrimes extend to trees, nothing is ever enough for these settlers. https://t.co/xOW53mphaM"
828,Hey @EricPickles are you asking for an investigation into the #Israeli curriculum &amp; religious school teachings that contribute to this hate &amp; racism among the young? Surely if you are concerned about radicalisation &amp; hate you would be consistent in your demands? #ApartheidIsrael https://t.co/Y7zgro2dD5
829,Forever wanting to play the victims #IsraelisCrimesAgainstHumanity #IsraeliOccupation https://t.co/WHwotk6NZ5 https://t.co/oqA6AlWTIP
830,Forever wanting to play the victims #IsraelisCrimesAgainstHumanity #IsraeliOccupation https://t.co/WHwotk6NZ5 https://t.co/oqA6AlWTIP
831,#Macho #ZIONAZI man | axxhat ! #BDS https://t.co/E9dlmjsQQF
832,#Macho #ZIONAZI man | axxhat ! #BDS https://t.co/E9dlmjsQQF
833,@TheCradleMedia Round the clock thieving of Oil and Gold by #US globally backed by UN. #BDS https://t.co/u2NOYvuuKF
834,"Israel a terrorist state and shame on Pakistani Govr .
#IsraeliCrimes
#اسرائیل_ناجائز_ریاست_نامنظور
#امپوڑٹڈ_حکومت_نامنظور https://t.co/8IK1sEzMAC"
835,Boycott for injustice #BDS https://t.co/X4CNSTHKGW
836,"Older than your state 
Braver  than your army
#AllahuAkbar..
#IsraeliCrimes #PalestineWillBeFree https://t.co/55UHVBPt47"
837,"European &amp; Russian Jews placed in Palestine (@Israel) 1947-1949 after WWII by Britain &amp; U.S. forced 750K native Palestinians exile to other countries &amp; imprison or kill 100s of thousands: Palestine Hebrews-Jews, Muslims, Christians

Their youth continue the Hate! #ApartheidIsrael https://t.co/699U3FxP4K"
838,"Lest we forget: #APARTHEID coldblooded MURDER
🟰 ZioIMMIGRANTS KILL natives with IMPUNITY‼️
Justice delayed is justice DENIED‼️ #BDS 🇵🇸
@IntlCrimCourt
@UNHumanRights
@KarimKhanQC 
@amnesty
@Euronews
@Amnestyuk
@amnestyusa
@AmnestyIsrael
@UN
@NATO
@VP
@Potus
@SecBlinken
@joebiden https://t.co/Ko6HtFQOiU"
839,"Hell, if you're a member of Keir KissARear's Labour, you can never say #BDS &amp; must buy Israeli dates https://t.co/RRK3PS1s7Y"
840,"Hell, if you're a member of Keir KissARear's Labour, you can never say #BDS &amp; must buy Israeli dates https://t.co/RRK3PS1s7Y"
841,"#BDS Pressure Works!

@HP-branded companies end major contracts with apartheid Israel, including Aviv System for population database.

Let's escalate our campaign to end @HPE's remaining contract with Israeli police and prison services.

https://t.co/FzotdS5va9 https://t.co/zQGKACjKCV"
842,Here you see another Jewish boy raised by his parents to be an example for the self declared “God’s chosen people”. Israel is a failed nation it has no decency #FreePalestine #Palestine #ApartheidIsrael #Jeruslem #Ukraine #EU #UN #Islam https://t.co/wdz9moxD0U
843,"#BDS Pressure Works!

@HP-branded companies end major contracts with apartheid Israel, including Aviv System for population database.

Let's escalate our campaign to end @HPE's remaining contract with Israeli police and prison services.

https://t.co/FzotdS5va9 https://t.co/zQGKACjKCV"
844,"#Pharmacology Daily #Quiz
#medicine #contraindications

#sharethispost #hangman #nurses #pharmacist #medicos #dentist #pharmacy #usmle #plab #naplex #nclex #kaps #medstudent #bds #mbbs #amboss #anki #health #healthcare #doctor #futuredoctor #meded #medtwitter #wordle #medipuzzle https://t.co/zbGsNqVze4"
845,@UN Take note that @UN is now officially the most hated organization in the world second to zionism apartheid regime. End #ApartheidIsrael  la lancau.
846,@hrw Quit your job. You failed everywhere. Especially in Palestine. End #ApartheidIsrael . You are hated by the world.
847,Being ashkenazi explains your tactics #IsraeliCrimes
848,Remember when they claimed that #BDS was non-violent?   https://t.co/JOdtsjfYBn
849,Remember when they claimed that #BDS was non-violent?   https://t.co/JOdtsjfYBn
850,"#BDS Pressure Works!

@HP-branded companies end major contracts with apartheid Israel, including Aviv System for population database.

Let's escalate our campaign to end @HPE's remaining contract with Israeli police and prison services.

https://t.co/FzotdS5va9 https://t.co/zQGKACjKCV"
851,Israel is populated with mostly ashlenazi Jews aka the honkey in disguise #IsraeliCrimes
852,"#ApartheidIsrael how to win friends &amp; influence people

#Palestine✝️☪️🇵🇸 https://t.co/pQJgjzYjba"
853,Remember when they claimed that #BDS was non-violent?   https://t.co/JOdtsjfYBn
854,"Speechless! 
#AlAqsaUnderAttack #IsraeliCrimes https://t.co/7vZ40hNefW"
855,"Zionist occupation regime warns its citizens not travel to Turkey after threats from Iran #Iran #Turkey #IsraeliCrimes
https://t.co/C1yc17PnCX https://t.co/73iyWXiq35"
856,"Israelis train their kids to use guns at a young age so when they grow up and serve in the military, they are ready to shoot and kill Palestinians...48 years of illegal #Occupation #EndIsraeliApartheid #SaveTheChildren https://t.co/OhSmnMyQ4Z"
857,"@IQ15991967 Followed, my apologies for not following back, I'm not the greatest for checking new followers, cos I'm not here for followers, or ""likes"" just to amplify #PalestiniansVoices. 
#BDS"
858,"#Kuwaiti paralympic athlete Kholoud Al-Mutairi withdrew from the wheelchair fencing world cup in Thailand after she was put to face an ‘israeli’ apartheid competitor, Kuwait Paralympic Committee announced no to normalization. #BDS
#eyeonpalestine 
#FreePalestine
#crescentheart https://t.co/JJV36imED5"
859,Remember when they claimed that #BDS was non-violent?   https://t.co/JOdtsjfYBn
860,Many of these Christian and Jewish honkey Europe was never mentioned in the Bible or Torah. Both were drinking pigs blood in caves when Jesus was around. #whitelivesmatter #IsraeliCrimes
861,"@IQ15991967 Excellent thread, &amp; can't understand how I missed that article, which, though intended to be humorous, is so true, however, it's now bookmarked! Thank you. 
#BDS"
862,#ApartheidIsrael rats in action. https://t.co/opPs3P5IsJ
863,"Not this one, she's too smart for America.
🇮🇱We need you to set her🇮🇹 up to be murdered thru marriage, so she doesn't leave with her Disney Piracy money. 
Okay. 🇮🇱
Colonel James Leahy
Patrick Leahy #airforce 
MARKO BEGEMAN #USNavy 
#MemorialDay2022 
full defeat of
#IsraeliCrimes https://t.co/BlS0bLyehH"
864,"Not this one, she's too smart for America.
🇮🇱We need you to set her🇮🇹 up to be murdered thru marriage, so she doesn't leave with her Disney Piracy money. 
Okay. 🇮🇱
Colonel James Leahy
Patrick Leahy #airforce 
MARKO BEGEMAN #USNavy 
#MemorialDay2022 
full defeat of
#IsraeliCrimes https://t.co/W7JKazcasY"
865,"Israeli settlers are given a free hand to attack Palestinian properties in Urif village, near Nablus city, under the watch &amp; complicit of the #IsraeliOccupation forces. https://t.co/mWFNErfEZh"
866,"assaulting a woman and spraying pepper on her? this is the Israeli #flagmarch
#JerusalemDay #jerusalem #Israel #IsraeliCrimes #IsraeliApartheid https://t.co/FpHA9opk0n https://t.co/COgeWOtpEE"
867,"The Harvard Crimson, @thecrimson, editorial board calls for #BDS: ""Tactics embodied by BDS have a historical track record; they helped win the liberation of Black South Africans from Apartheid, &amp; have the potential to do the same for Palestinians today.” https://t.co/BGITAtKft1 https://t.co/yin1tvfBAx"
868,"Not this one, she's too smart for America.
🇮🇱We need you to set her🇮🇹 up to be murdered thru marriage, so she doesn't leave with her Disney Piracy money. 
Okay. 🇮🇱
Colonel James Leahy
Patrick Leahy #airforce 
MARKO BEGEMAN #USNavy 
#MemorialDay2022 
full defeat of
#IsraeliCrimes https://t.co/w5EImgwi8t"
869,"Occupiers are attacking a woman...

That is their true nature!
They kill and imprison child and reporters!
They are savages!

#Palestine 
#ApartheidIsrael https://t.co/BFkp6OCdI9"
870,"#BDS Pressure Works!

@HP-branded companies end major contracts with apartheid Israel, including Aviv System for population database.

Let's escalate our campaign to end @HPE's remaining contract with Israeli police and prison services.

https://t.co/FzotdS5va9 https://t.co/zQGKACjKCV"
871,"Not this one, she's too smart for America.
🇮🇱We need you to set her🇮🇹 up to be murdered thru marriage, so she doesn't leave with her Disney Piracy money. 
Okay. 🇮🇱
Colonel James Leahy
Patrick Leahy #airforce 
MARKO BEGEMAN #USNavy 
#MemorialDay2022 
full defeat of
#IsraeliCrimes https://t.co/fCTrcI7VE4"
872,"The occupation forces confiscated the Palestinian flag after Palestinian youths raised it yesterday over the apartheid wall in the city of Abu Dis, east of occupied Jerusalem.

#PalestineFlagDay
#EndIsraeliApartheid
#SahabatPalestina_ID https://t.co/I7wHOObfyZ"
873,"This thread shows only a part of what occupation, dehumanization, and apartheid looks like. #EndIsraeliApartheid #IsraeliCrimes #IsraeliOccupation https://t.co/u1bsVmrQbZ"
874,"Not this one, she's too smart for America. 
🇮🇱We need you to set her🇮🇹 up to be murdered thru marriage, so she doesn't leave with her Disney Piracy money. 
Okay. 🇮🇱
Colonel James Leahy
Patrick Leahy #airforce 
MARKO BEGEMAN #USNavy 
#MemorialDay2022 
#IsraeliCrimes https://t.co/LZO7WuhEg4"
875,"This was an unforgivable moment in history. Truly awful.

Be prepared to make a similar Palestinian Memorial for when Israel finishes erasing them.
#BDS https://t.co/61ny18ALEA"
876,"@Robert_Martin72 🇵🇸s who were ethnically cleansed in 1948 are STILL prevented from returning  to reclaim their land/homes/businesses. But any ✡️from anywhere in the world gets a free flight to Apartheid 🇮🇱 &amp; receives instant citizenship on arrival, along w subsidized housing etc. WHY? #BDS"
877,"#BDS Pressure Works!

@HP-branded companies end major contracts with apartheid Israel, including Aviv System for population database.

Let's escalate our campaign to end @HPE's remaining contract with Israeli police and prison services.

https://t.co/FzotdS5va9 https://t.co/zQGKACjKCV"
878,"Hm. This does fly in the face of the standard Israeli narrative that settlers are ""extremists"" who do no represent the population and are not supported by the state of Israel.

Is anyone really surprised?

#BDS #FreePalestine #ApartheidIsrael https://t.co/Ij5KvwAntq"
879,"This was an unforgivable moment in history. Truly awful.

Be prepared to make a similar Palestinian Memorial for when Israel finishes erasing them.
#BDS https://t.co/61ny18ALEA"
880,Here you see another Jewish boy raised by his parents to be an example for the self declared “God’s chosen people”. Israel is a failed nation it has no decency #FreePalestine #Palestine #ApartheidIsrael #Jeruslem #Ukraine #EU #UN #Islam https://t.co/wdz9moxD0U
